,x,y
2073,882.8125,1210.9375
394,750.0,1292.96875
1284,742.1875,1101.5625
1722,753.90625,1093.75
61,710.9375,1152.34375
1658,746.09375,1050.78125
1003,765.625,1097.65625
842,777.34375,1132.8125
237,703.125,1152.34375
1401,769.53125,1105.46875
1985,703.125,1082.03125
1311,738.28125,1093.75
372,746.09375,1226.5625
1596,734.375,1082.03125
1525,707.03125,1074.21875
1950,769.53125,1085.9375
509,726.5625,1238.28125
1568,710.9375,1121.09375
207,691.40625,1101.5625
1180,707.03125,1078.125
1403,777.34375,1101.5625
427,742.1875,1261.71875
1439,789.0625,1089.84375
194,691.40625,1078.125
333,726.5625,1222.65625
2039,695.3125,1113.28125
1994,695.3125,1085.9375
17,761.71875,1117.1875
1990,699.21875,1082.03125
169,679.6875,1121.09375
2001,691.40625,1089.84375
46,726.5625,1140.625
293,722.65625,1164.0625
2084,148.4375,937.5
269,710.9375,1132.8125
714,792.96875,1144.53125
606,761.71875,1128.90625
738,804.6875,1113.28125
459,730.46875,1156.25
329,718.75,1222.65625
762,789.0625,1113.28125
1336,347.65625,753.90625
1943,777.34375,1101.5625
1234,726.5625,1070.3125
796,789.0625,1144.53125
1521,707.03125,1070.3125
886,773.4375,1128.90625
188,699.21875,1058.59375
1381,777.34375,1054.6875
0,785.15625,1152.34375
312,722.65625,1210.9375
1344,714.84375,1113.28125
1842,1050.78125,1441.40625
234,703.125,1152.34375
250,667.96875,1199.21875
2135,199.21875,945.3125
1804,687.5,1140.625
2095,718.75,1132.8125
487,730.46875,1210.9375
2089,718.75,1140.625
1463,746.09375,1066.40625
468,734.375,1171.875
1485,695.3125,1035.15625
2136,691.40625,1113.28125
1546,707.03125,1085.9375
1184,714.84375,1074.21875
370,742.1875,1222.65625
879,773.4375,1093.75
956,785.15625,1171.875
1121,710.9375,1066.40625
670,750.0,1109.375
986,769.53125,1109.375
403,753.90625,1289.0625
1633,335.9375,773.4375
15,765.625,1113.28125
368,742.1875,1203.125
491,730.46875,1218.75
773,785.15625,1125.0
443,726.5625,1156.25
1582,746.09375,1070.3125
784,789.0625,1128.90625
1507,695.3125,1027.34375
2061,820.3125,1253.90625
1196,722.65625,1035.15625
73,695.3125,1152.34375
569,777.34375,1113.28125
69,699.21875,1152.34375
2066,886.71875,1164.0625
239,703.125,1148.4375
993,769.53125,1109.375
1412,769.53125,1125.0
1685,742.1875,1078.125
2123,699.21875,1105.46875
925,781.25,1152.34375
1558,722.65625,1089.84375
840,773.4375,1132.8125
699,753.90625,1128.90625
1547,707.03125,1082.03125
404,753.90625,1289.0625
2047,687.5,1105.46875
483,730.46875,1199.21875
120,695.3125,1093.75
2144,695.3125,1117.1875
170,691.40625,1101.5625
1171,714.84375,1078.125
1580,734.375,1105.46875
1697,742.1875,1082.03125
2119,460.9375,996.09375
140,703.125,1113.28125
1637,769.53125,1031.25
957,789.0625,1171.875
689,750.0,1121.09375
848,792.96875,1125.0
1197,726.5625,1011.71875
1232,730.46875,1070.3125
2153,691.40625,1109.375
2100,710.9375,1128.90625
127,691.40625,1089.84375
725,789.0625,1132.8125
1112,703.125,1046.875
290,718.75,1164.0625
367,742.1875,1207.03125
2054,562.5,1109.375
964,773.4375,1171.875
505,730.46875,1238.28125
2087,718.75,1136.71875
493,730.46875,1218.75
1152,718.75,1085.9375
1614,734.375,1500.0
1910,707.03125,1101.5625
391,753.90625,1289.0625
1225,734.375,1074.21875
2110,695.3125,1113.28125
1493,695.3125,1031.25
389,750.0,1285.15625
1187,734.375,1058.59375
682,750.0,1121.09375
2056,746.09375,1144.53125
124,699.21875,1085.9375
1265,746.09375,1097.65625
260,710.9375,1117.1875
1283,742.1875,1101.5625
712,789.0625,1144.53125
653,757.8125,1105.46875
2108,699.21875,1117.1875
1337,308.59375,785.15625
395,753.90625,1292.96875
38,730.46875,1132.8125
1013,769.53125,1105.46875
747,792.96875,1109.375
1210,414.0625,992.1875
1150,714.84375,1085.9375
914,777.34375,1144.53125
210,691.40625,1105.46875
1620,136.71875,832.03125
541,742.1875,1136.71875
2057,859.375,1199.21875
1207,761.71875,1500.0
1587,734.375,1089.84375
1997,691.40625,1089.84375
1287,742.1875,1101.5625
1861,769.53125,1125.0
21,769.53125,1113.28125
918,781.25,1144.53125
1488,687.5,1027.34375
1651,750.0,1042.96875
1148,722.65625,1082.03125
1801,691.40625,1140.625
1014,769.53125,1105.46875
471,734.375,1175.78125
974,777.34375,1121.09375
1752,386.71875,773.4375
1087,718.75,1066.40625
230,703.125,1148.4375
399,753.90625,1292.96875
820,785.15625,1160.15625
837,730.46875,1269.53125
1948,253.90625,777.34375
1529,707.03125,1082.03125
1043,773.4375,1125.0
226,703.125,1140.625
1728,750.0,1085.9375
58,703.125,1148.4375
1709,750.0,1078.125
610,757.8125,1144.53125
923,785.15625,1148.4375
87,695.3125,1148.4375
624,750.0,1121.09375
648,753.90625,1101.5625
532,632.8125,1152.34375
415,753.90625,1289.0625
1240,734.375,1062.5
1992,699.21875,1082.03125
1147,714.84375,1109.375
1689,742.1875,1078.125
1934,699.21875,1128.90625
1531,707.03125,1082.03125
1652,746.09375,1042.96875
1416,777.34375,1128.90625
1776,722.65625,1121.09375
994,769.53125,1109.375
1686,738.28125,1097.65625
633,757.8125,1101.5625
1555,714.84375,1117.1875
984,773.4375,1109.375
455,730.46875,1156.25
1789,707.03125,1136.71875
1333,750.0,1089.84375
1411,769.53125,1121.09375
767,789.0625,1121.09375
636,750.0,1101.5625
300,722.65625,1183.59375
97,699.21875,1164.0625
152,710.9375,1140.625
1574,730.46875,1085.9375
1125,718.75,1085.9375
41,722.65625,1140.625
1690,742.1875,1078.125
870,777.34375,1097.65625
522,722.65625,1238.28125
1235,726.5625,1082.03125
1873,742.1875,1105.46875
322,730.46875,1222.65625
285,718.75,1152.34375
420,753.90625,1281.25
708,761.71875,1144.53125
2067,734.375,1179.6875
561,769.53125,1109.375
465,730.46875,1167.96875
656,757.8125,1105.46875
1857,765.625,1128.90625
1708,742.1875,1085.9375
813,785.15625,1156.25
1218,773.4375,1074.21875
893,773.4375,1132.8125
651,757.8125,1105.46875
1676,742.1875,1074.21875
112,695.3125,1093.75
921,785.15625,1148.4375
1707,750.0,1078.125
2121,691.40625,1109.375
2160,386.71875,777.34375
888,773.4375,1121.09375
616,695.3125,1167.96875
726,777.34375,1140.625
242,710.9375,1144.53125
1625,796.875,1089.84375
2163,1496.09375,1500.0
138,699.21875,1109.375
71,699.21875,1152.34375
25,761.71875,1117.1875
1673,746.09375,1062.5
944,781.25,1156.25
1071,535.15625,1105.46875
1878,742.1875,1101.5625
1189,722.65625,1058.59375
1711,734.375,1113.28125
1573,742.1875,1062.5
982,769.53125,1109.375
607,761.71875,1132.8125
407,753.90625,1289.0625
1465,777.34375,1414.0625
2122,691.40625,1109.375
1459,757.8125,1093.75
1143,714.84375,1085.9375
139,703.125,1113.28125
664,757.8125,1109.375
96,699.21875,1160.15625
1965,757.8125,1082.03125
208,695.3125,1101.5625
323,726.5625,1226.5625
1454,753.90625,1093.75
117,687.5,1093.75
2098,710.9375,1128.90625
1047,777.34375,1125.0
852,785.15625,1117.1875
892,773.4375,1125.0
2083,730.46875,1144.53125
515,738.28125,1234.375
1666,746.09375,1031.25
330,718.75,1214.84375
2156,703.125,1125.0
1616,687.5,1367.1875
319,726.5625,1218.75
282,714.84375,1148.4375
538,738.28125,1136.71875
163,703.125,1152.34375
57,707.03125,1148.4375
179,687.5,1050.78125
175,687.5,1058.59375
763,789.0625,1121.09375
592,753.90625,1117.1875
1894,730.46875,1113.28125
1440,769.53125,1109.375
675,750.0,1113.28125
1295,742.1875,1105.46875
1285,742.1875,1101.5625
22,765.625,1117.1875
2014,695.3125,1113.28125
1009,777.34375,1101.5625
236,703.125,1152.34375
2159,718.75,1113.28125
1405,773.4375,1117.1875
1645,750.0,1035.15625
1372,761.71875,992.1875
954,785.15625,1167.96875
1266,742.1875,1105.46875
822,781.25,1152.34375
1617,695.3125,1367.1875
1903,722.65625,1113.28125
1936,843.75,1207.03125
416,753.90625,1289.0625
753,792.96875,1113.28125
430,738.28125,1253.90625
1464,355.46875,746.09375
1075,746.09375,1105.46875
591,757.8125,1121.09375
129,691.40625,1093.75
916,781.25,1144.53125
343,714.84375,1195.3125
49,718.75,1152.34375
649,757.8125,1101.5625
12,765.625,1113.28125
866,769.53125,1101.5625
1301,750.0,1097.65625
486,730.46875,1207.03125
1397,769.53125,1097.65625
729,792.96875,1128.90625
1065,746.09375,1152.34375
1615,683.59375,996.09375
1302,750.0,1101.5625
1450,765.625,1097.65625
1514,703.125,1050.78125
1759,695.3125,1453.125
1581,722.65625,1125.0
53,710.9375,1148.4375
1850,750.0,1144.53125
589,761.71875,1121.09375
464,730.46875,1167.96875
1598,746.09375,1062.5
927,785.15625,1152.34375
202,695.3125,1089.84375
735,804.6875,1125.0
185,695.3125,1058.59375
283,718.75,1152.34375
220,699.21875,1128.90625
1893,730.46875,1113.28125
2120,691.40625,1109.375
1413,777.34375,1113.28125
1593,738.28125,1085.9375
731,796.875,1125.0
252,738.28125,1156.25
1989,699.21875,1078.125
707,753.90625,1140.625
764,789.0625,1117.1875
567,769.53125,1109.375
1570,742.1875,1058.59375
28,757.8125,1117.1875
1407,769.53125,1113.28125
1782,710.9375,1132.8125
266,707.03125,1128.90625
1806,691.40625,1140.625
30,742.1875,1113.28125
1576,730.46875,1089.84375
400,757.8125,1289.0625
1343,332.03125,832.03125
2126,695.3125,1109.375
843,781.25,1136.71875
1264,742.1875,1101.5625
137,699.21875,1113.28125
1384,777.34375,1042.96875
1429,785.15625,1105.46875
106,695.3125,1152.34375
1313,746.09375,1097.65625
1360,339.84375,742.1875
479,730.46875,1191.40625
1793,707.03125,1132.8125
1229,730.46875,1058.59375
529,718.75,1226.5625
209,695.3125,1105.46875
1029,769.53125,1105.46875
1905,722.65625,1113.28125
1774,722.65625,1121.09375
1966,761.71875,1074.21875
976,781.25,1117.1875
4,789.0625,1105.46875
2070,730.46875,1175.78125
378,746.09375,1246.09375
1100,718.75,1046.875
679,753.90625,1117.1875
1169,718.75,1070.3125
2,789.0625,1085.9375
1929,820.3125,1500.0
1585,738.28125,1089.84375
1863,769.53125,1121.09375
996,773.4375,1109.375
1928,699.21875,1125.0
819,785.15625,1156.25
1276,742.1875,1105.46875
979,773.4375,1113.28125
1282,742.1875,1101.5625
805,781.25,1152.34375
1426,777.34375,1121.09375
297,722.65625,1171.875
510,734.375,1234.375
337,718.75,1222.65625
2101,703.125,1132.8125
575,773.4375,1117.1875
1434,769.53125,1105.46875
551,765.625,1109.375
595,753.90625,1121.09375
552,765.625,1109.375
1699,738.28125,1085.9375
999,765.625,1101.5625
326,722.65625,1230.46875
1394,765.625,1082.03125
1825,695.3125,1136.71875
596,757.8125,1121.09375
2026,699.21875,1113.28125
419,753.90625,1285.15625
1745,710.9375,1089.84375
696,750.0,1128.90625
1062,808.59375,1117.1875
467,730.46875,1171.875
1198,746.09375,1070.3125
1865,761.71875,1121.09375
564,773.4375,1109.375
373,746.09375,1230.46875
1636,773.4375,1019.53125
1508,691.40625,1039.0625
1479,707.03125,1050.78125
1486,691.40625,1046.875
1396,785.15625,1062.5
681,750.0,1117.1875
1227,742.1875,1039.0625
1466,378.90625,878.90625
885,769.53125,1132.8125
1834,656.25,1183.59375
1058,804.6875,1125.0
1664,742.1875,1050.78125
68,695.3125,1152.34375
