,x,y
837,312.5,2312.5
437,363.28125,2179.6875
1813,289.0625,2226.5625
1011,320.3125,2281.25
2338,250.0,2351.5625
898,359.375,2289.0625
735,285.15625,2312.5
2108,1699.21875,2203.125
893,351.5625,2277.34375
8,296.875,2378.90625
1664,328.125,2417.96875
2133,242.1875,2316.40625
2023,242.1875,2292.96875
2383,351.5625,2398.4375
1697,359.375,2453.125
1010,316.40625,2281.25
2324,253.90625,2375.0
80,265.625,2343.75
966,308.59375,2292.96875
1671,347.65625,2398.4375
343,339.84375,2203.125
1271,316.40625,2332.03125
2136,250.0,2324.21875
296,324.21875,2140.625
329,328.125,2199.21875
1604,304.6875,2328.125
312,312.5,2156.25
2011,257.8125,2285.15625
1833,296.875,2257.8125
915,332.03125,2265.625
549,359.375,2230.46875
112,3.90625,2320.3125
2309,246.09375,2375.0
316,324.21875,2167.96875
1756,320.3125,2246.09375
2084,257.8125,2269.53125
889,289.0625,2277.34375
368,363.28125,2113.28125
1317,265.625,2167.96875
530,351.5625,2222.65625
1958,285.15625,2351.5625
500,332.03125,2191.40625
1632,320.3125,2457.03125
980,304.6875,2265.625
390,335.9375,2164.0625
1268,316.40625,2328.125
2033,281.25,2273.4375
657,300.78125,2265.625
1953,281.25,2359.375
2154,250.0,2328.125
834,269.53125,2328.125
1666,335.9375,2429.6875
1226,320.3125,2300.78125
2231,277.34375,2468.75
828,273.4375,2328.125
333,324.21875,2195.3125
1618,312.5,2402.34375
779,300.78125,2257.8125
1072,265.625,2277.34375
827,289.0625,2335.9375
2210,257.8125,2328.125
2276,253.90625,2343.75
1712,335.9375,2445.3125
2298,242.1875,2394.53125
1565,312.5,2367.1875
2205,269.53125,2312.5
1451,277.34375,2324.21875
1147,308.59375,2203.125
247,320.3125,2195.3125
1886,312.5,2207.03125
1554,332.03125,2371.09375
2178,261.71875,2328.125
1984,261.71875,2324.21875
1620,308.59375,2386.71875
1121,332.03125,2214.84375
2103,300.78125,2199.21875
1403,308.59375,2253.90625
945,277.34375,2304.6875
2035,312.5,2265.625
1418,304.6875,2304.6875
381,335.9375,2156.25
1912,296.875,2308.59375
968,308.59375,2285.15625
1412,312.5,2312.5
2092,281.25,2238.28125
590,296.875,2285.15625
941,308.59375,2304.6875
925,296.875,2292.96875
2203,265.625,2320.3125
33,261.71875,2382.8125
718,277.34375,2292.96875
1557,320.3125,2375.0
1838,296.875,2265.625
428,371.09375,2183.59375
645,296.875,2257.8125
1644,316.40625,2480.46875
521,335.9375,2199.21875
1223,320.3125,2300.78125
843,289.0625,2296.875
1810,289.0625,2222.65625
1555,320.3125,2359.375
2000,312.5,2269.53125
1556,320.3125,2363.28125
162,304.6875,2253.90625
2057,285.15625,2222.65625
1922,285.15625,2335.9375
501,343.75,2191.40625
45,265.625,2375.0
2039,277.34375,2292.96875
1920,261.71875,2324.21875
291,312.5,2082.03125
2117,210.9375,1804.6875
1962,269.53125,2339.84375
1049,425.78125,2234.375
434,367.1875,2187.5
1314,292.96875,2125.0
1424,296.875,2269.53125
1054,296.875,2214.84375
142,300.78125,2203.125
562,355.46875,2230.46875
2244,250.0,2304.6875
606,281.25,2304.6875
2190,253.90625,2320.3125
298,308.59375,2140.625
767,296.875,2261.71875
109,261.71875,2265.625
404,355.46875,2167.96875
1081,304.6875,2277.34375
81,261.71875,2335.9375
148,300.78125,2226.5625
341,332.03125,2199.21875
14,261.71875,2339.84375
1610,308.59375,2335.9375
988,335.9375,2265.625
1549,328.125,2363.28125
800,273.4375,2296.875
772,355.46875,2253.90625
71,261.71875,2351.5625
738,292.96875,2304.6875
775,308.59375,2250.0
508,324.21875,2195.3125
2169,257.8125,2332.03125
1718,335.9375,2437.5
846,285.15625,2285.15625
315,332.03125,2167.96875
2199,257.8125,2320.3125
2132,246.09375,2312.5
2176,269.53125,2328.125
1027,328.125,2281.25
2112,285.15625,2218.75
1816,289.0625,2234.375
1247,351.5625,2296.875
281,343.75,2019.53125
1844,296.875,2277.34375
384,339.84375,2152.34375
722,289.0625,2296.875
2161,253.90625,2339.84375
1839,300.78125,2273.4375
128,289.0625,2175.78125
1065,265.625,2292.96875
105,281.25,2281.25
417,359.375,2187.5
1336,281.25,2222.65625
1191,300.78125,2328.125
2020,269.53125,2300.78125
520,335.9375,2195.3125
2329,253.90625,2359.375
19,257.8125,2363.28125
11,339.84375,2257.8125
1883,316.40625,2187.5
1005,300.78125,2281.25
2217,257.8125,2394.53125
1827,292.96875,2246.09375
288,328.125,2066.40625
1967,253.90625,2335.9375
1824,292.96875,2246.09375
2292,253.90625,2394.53125
702,332.03125,2316.40625
906,335.9375,2339.84375
278,363.28125,2121.09375
1421,304.6875,2300.78125
1583,335.9375,2308.59375
1279,359.375,2269.53125
1970,304.6875,2355.46875
224,324.21875,2191.40625
676,328.125,2339.84375
387,343.75,2152.34375
2262,250.0,2398.4375
1159,335.9375,2234.375
1113,343.75,2238.28125
901,335.9375,2300.78125
503,328.125,2191.40625
117,335.9375,2339.84375
1889,300.78125,2195.3125
1241,320.3125,2269.53125
1806,281.25,2226.5625
1974,269.53125,2335.9375
211,324.21875,2156.25
1442,312.5,2156.25
568,359.375,2234.375
1742,332.03125,2390.625
2134,253.90625,2324.21875
1012,328.125,2281.25
158,292.96875,2242.1875
1188,300.78125,2320.3125
466,375.0,2148.4375
394,332.03125,2160.15625
483,304.6875,2175.78125
554,363.28125,2226.5625
314,320.3125,2160.15625
1269,316.40625,2324.21875
2054,277.34375,2269.53125
1033,367.1875,2277.34375
1567,320.3125,2339.84375
728,281.25,2296.875
2115,316.40625,2191.40625
1153,304.6875,2203.125
61,269.53125,2351.5625
1228,320.3125,2332.03125
2361,246.09375,2363.28125
1855,300.78125,2257.8125
654,296.875,2269.53125
2246,265.625,2292.96875
235,320.3125,2203.125
939,289.0625,2296.875
1686,343.75,2476.5625
795,269.53125,2289.0625
1679,324.21875,2421.875
529,347.65625,2222.65625
2155,257.8125,2335.9375
1927,265.625,2351.5625
1111,343.75,2238.28125
248,316.40625,2199.21875
933,332.03125,2292.96875
1257,316.40625,2324.21875
650,300.78125,2265.625
512,351.5625,2191.40625
2101,296.875,2199.21875
465,382.8125,2183.59375
1430,300.78125,2187.5
870,316.40625,2300.78125
1292,308.59375,2250.0
407,351.5625,2179.6875
2273,226.5625,2339.84375
1534,343.75,2386.71875
2219,273.4375,2324.21875
1361,296.875,2273.4375
2196,269.53125,2316.40625
2079,281.25,2269.53125
670,328.125,2304.6875
921,292.96875,2296.875
2197,261.71875,2320.3125
355,351.5625,2207.03125
1215,320.3125,2324.21875
1511,312.5,2480.46875
1246,312.5,2324.21875
467,328.125,2105.46875
1450,289.0625,2296.875
1427,316.40625,2226.5625
359,339.84375,2191.40625
264,316.40625,2226.5625
881,320.3125,2292.96875
1438,296.875,2164.0625
2320,238.28125,2375.0
29,300.78125,2363.28125
668,292.96875,2296.875
517,339.84375,2191.40625
474,308.59375,2171.875
326,332.03125,2199.21875
677,2062.5,2359.375
1333,281.25,2222.65625
1895,320.3125,2183.59375
184,320.3125,2234.375
366,355.46875,2160.15625
1605,296.875,2320.3125
145,304.6875,2218.75
216,320.3125,2175.78125
2336,250.0,2351.5625
1593,300.78125,2242.1875
1766,285.15625,2273.4375
138,296.875,2199.21875
790,335.9375,2316.40625
994,324.21875,2273.4375
129,312.5,2179.6875
672,335.9375,2312.5
1799,277.34375,2269.53125
1571,296.875,2285.15625
1498,320.3125,2460.9375
354,343.75,2207.03125
2123,250.0,2273.4375
1067,335.9375,2296.875
855,277.34375,2281.25
2010,277.34375,2289.0625
811,351.5625,2343.75
140,347.65625,2183.59375
423,363.28125,2183.59375
1252,328.125,2308.59375
463,371.09375,2191.40625
280,394.53125,2031.25
2206,265.625,2304.6875
1749,312.5,2312.5
401,343.75,2167.96875
699,281.25,2292.96875
1132,304.6875,2199.21875
336,332.03125,2195.3125
821,285.15625,2335.9375
1975,269.53125,2316.40625
2016,277.34375,2296.875
1270,339.84375,2320.3125
350,328.125,2199.21875
252,316.40625,2199.21875
698,281.25,2292.96875
799,296.875,2308.59375
1705,332.03125,2468.75
1115,335.9375,2230.46875
86,265.625,2339.84375
886,316.40625,2289.0625
2332,250.0,2363.28125
2328,246.09375,2363.28125
1460,304.6875,2269.53125
1903,261.71875,2230.46875
2330,246.09375,2371.09375
625,304.6875,2269.53125
101,257.8125,2289.0625
1641,316.40625,2468.75
1868,324.21875,2246.09375
1357,296.875,2273.4375
173,324.21875,2246.09375
1131,308.59375,2199.21875
1867,328.125,2234.375
2255,242.1875,2257.8125
940,296.875,2292.96875
2368,226.5625,2378.90625
989,347.65625,2273.4375
900,343.75,2292.96875
1419,308.59375,2289.0625
1319,281.25,2144.53125
688,296.875,2292.96875
880,339.84375,2300.78125
563,355.46875,2234.375
2300,242.1875,2394.53125
1532,328.125,2406.25
332,328.125,2199.21875
2022,253.90625,2320.3125
50,265.625,2371.09375
1087,265.625,2281.25
493,324.21875,2179.6875
1985,1707.03125,2257.8125
220,335.9375,2179.6875
511,324.21875,2191.40625
429,363.28125,2183.59375
2227,285.15625,2339.84375
1203,308.59375,2324.21875
1869,312.5,2234.375
714,308.59375,2300.78125
1588,308.59375,2250.0
639,296.875,2261.71875
1345,300.78125,2250.0
1294,328.125,2250.0
413,359.375,2183.59375
2372,238.28125,2242.1875
1851,296.875,2265.625
1907,308.59375,2289.0625
640,296.875,2257.8125
499,339.84375,2187.5
532,347.65625,2222.65625
1746,359.375,2316.40625
506,328.125,2191.40625
2257,250.0,2382.8125
2171,265.625,2335.9375
1986,1539.0625,2121.09375
1141,296.875,2203.125
1398,320.3125,2261.71875
1758,320.3125,2156.25
1823,292.96875,2238.28125
1936,289.0625,2355.46875
324,328.125,2195.3125
2045,269.53125,2277.34375
416,371.09375,2187.5
1435,320.3125,2234.375
1798,269.53125,2265.625
1983,265.625,2359.375
997,339.84375,2269.53125
1168,304.6875,2210.9375
126,285.15625,2156.25
805,281.25,2320.3125
1845,300.78125,2246.09375
1541,332.03125,2363.28125
1919,257.8125,2320.3125
267,324.21875,2226.5625
49,257.8125,2359.375
400,343.75,2164.0625
175,285.15625,2246.09375
136,296.875,2199.21875
2222,261.71875,2320.3125
460,371.09375,2195.3125
1973,289.0625,2285.15625
373,375.0,2140.625
194,320.3125,2105.46875
768,296.875,2261.71875
619,289.0625,2296.875
2038,269.53125,2281.25
204,324.21875,2148.4375
2365,316.40625,2386.71875
2034,265.625,2285.15625
2024,265.625,2296.875
1225,347.65625,2285.15625
63,273.4375,2347.65625
896,300.78125,2269.53125
1998,242.1875,1828.125
471,312.5,2164.0625
76,265.625,2351.5625
1596,289.0625,2289.0625
970,304.6875,2277.34375
1794,269.53125,2273.4375
875,285.15625,2300.78125
1183,296.875,2304.6875
1531,328.125,2417.96875
146,296.875,2210.9375
1525,324.21875,2449.21875
2158,253.90625,2339.84375
1710,343.75,2449.21875
736,285.15625,2312.5
1910,273.4375,2304.6875
1501,312.5,2460.9375
593,289.0625,2289.0625
1597,312.5,2253.90625
1818,289.0625,2238.28125
576,363.28125,2226.5625
1937,296.875,2347.65625
786,312.5,2296.875
1238,332.03125,2316.40625
1001,320.3125,2273.4375
1371,316.40625,2273.4375
1908,261.71875,2273.4375
2317,250.0,2375.0
1041,296.875,2234.375
1807,289.0625,2218.75
1088,343.75,2285.15625
1302,351.5625,2371.09375
353,339.84375,2207.03125
776,296.875,2242.1875
1586,304.6875,2246.09375
509,347.65625,2199.21875
2110,980.46875,1980.46875
1668,332.03125,2417.96875
433,359.375,2183.59375
1732,324.21875,2386.71875
2376,218.75,2277.34375
2274,269.53125,2433.59375
1449,304.6875,2222.65625
833,328.125,2332.03125
1453,179.6875,2300.78125
41,257.8125,2378.90625
1938,269.53125,2339.84375
1456,308.59375,2281.25
761,292.96875,2273.4375
1648,328.125,2417.96875
2036,273.4375,2285.15625
957,320.3125,2308.59375
2293,285.15625,2382.8125
1735,328.125,2386.71875
1391,300.78125,2261.71875
858,300.78125,2289.0625
1255,320.3125,2320.3125
323,332.03125,2195.3125
515,339.84375,2191.40625
1210,312.5,2308.59375
338,339.84375,2195.3125
1658,335.9375,2425.78125
897,347.65625,2289.0625
2061,269.53125,2253.90625
1402,312.5,2261.71875
643,296.875,2257.8125
1119,312.5,2218.75
750,304.6875,2289.0625
2042,261.71875,2292.96875
244,320.3125,2199.21875
2198,261.71875,2320.3125
1675,339.84375,2406.25
459,398.4375,2210.9375
796,304.6875,2312.5
904,355.46875,2312.5
340,339.84375,2199.21875
1611,308.59375,2335.9375
1250,320.3125,2312.5
1678,347.65625,2441.40625
1847,300.78125,2273.4375
895,281.25,2265.625
734,292.96875,2308.59375
573,355.46875,2214.84375
152,300.78125,2234.375
2342,234.375,2355.46875
2214,269.53125,2304.6875
290,355.46875,2078.125
1740,312.5,2437.5
1528,332.03125,2429.6875
93,253.90625,2320.3125
1591,324.21875,2234.375
2066,269.53125,2246.09375
1477,324.21875,2402.34375
200,320.3125,2140.625
55,261.71875,2363.28125
397,335.9375,2160.15625
65,257.8125,2351.5625
869,308.59375,2296.875
1587,300.78125,2257.8125
820,332.03125,2347.65625
440,367.1875,2179.6875
285,339.84375,2042.96875
851,300.78125,2281.25
504,332.03125,2191.40625
1551,343.75,2359.375
201,316.40625,2140.625
801,257.8125,2304.6875
1138,292.96875,2195.3125
2202,265.625,2324.21875
391,343.75,2164.0625
1685,332.03125,2468.75
555,363.28125,2226.5625
798,324.21875,2312.5
2284,238.28125,2382.8125
498,328.125,2191.40625
741,300.78125,2296.875
601,289.0625,2304.6875
1690,335.9375,2464.84375
1267,308.59375,2328.125
1502,316.40625,2460.9375
1976,273.4375,2347.65625
1142,296.875,2203.125
424,363.28125,2183.59375
1335,281.25,2218.75
1201,304.6875,2312.5
1069,320.3125,2296.875
783,324.21875,2285.15625
48,277.34375,2382.8125
707,265.625,2292.96875
1659,339.84375,2414.0625
882,300.78125,2289.0625
1222,312.5,2304.6875
1198,300.78125,2332.03125
715,269.53125,2292.96875
1601,316.40625,2269.53125
647,300.78125,2257.8125
1521,316.40625,2464.84375
923,265.625,2296.875
1887,304.6875,2214.84375
861,292.96875,2289.0625
1236,316.40625,2316.40625
114,3.90625,2332.03125
328,332.03125,2199.21875
1439,300.78125,2171.875
1651,332.03125,2417.96875
458,355.46875,2195.3125
908,332.03125,2339.84375
1008,347.65625,2289.0625
687,304.6875,2296.875
658,300.78125,2273.4375
1249,316.40625,2312.5
2088,304.6875,2246.09375
2204,265.625,2304.6875
2005,292.96875,2246.09375
1262,324.21875,2328.125
1892,328.125,2171.875
2105,292.96875,2226.5625
249,312.5,2195.3125
2245,281.25,2273.4375
1306,261.71875,2128.90625
1133,296.875,2199.21875
615,300.78125,2300.78125
1989,269.53125,1531.25
453,375.0,2195.3125
2270,234.375,2335.9375
1700,335.9375,2457.03125
659,300.78125,2269.53125
560,363.28125,2230.46875
1843,292.96875,2269.53125
1034,363.28125,2289.0625
1784,281.25,2296.875
385,351.5625,2152.34375
842,292.96875,2296.875
2344,242.1875,2355.46875
2137,246.09375,2320.3125
2291,253.90625,2402.34375
1140,308.59375,2203.125
378,343.75,2140.625
1404,316.40625,2257.8125
814,289.0625,2335.9375
1899,320.3125,2140.625
1581,312.5,2191.40625
819,312.5,2343.75
1467,316.40625,2328.125
1721,339.84375,2437.5
165,304.6875,2253.90625
1717,328.125,2433.59375
2297,257.8125,2398.4375
411,355.46875,2179.6875
352,335.9375,2207.03125
307,312.5,2164.0625
2148,250.0,2343.75
1364,308.59375,2265.625
681,269.53125,2308.59375
1373,308.59375,2277.34375
1761,367.1875,2300.78125
266,320.3125,2222.65625
301,324.21875,2152.34375
697,277.34375,2300.78125
596,292.96875,2316.40625
