,x,y
415,410.15625,1988.28125
504,320.3125,2101.5625
592,488.28125,2042.96875
1336,417.96875,2085.9375
1490,437.5,2097.65625
1853,433.59375,2050.78125
1896,355.46875,2289.0625
1124,503.90625,2066.40625
524,425.78125,2046.875
1545,441.40625,2113.28125
203,359.375,2050.78125
2093,375.0,2277.34375
2022,402.34375,2207.03125
425,437.5,2000.0
1160,382.8125,2136.71875
517,406.25,2062.5
108,382.8125,2238.28125
820,441.40625,2101.5625
583,476.5625,2027.34375
1797,429.6875,2144.53125
2231,386.71875,2246.09375
656,429.6875,2121.09375
515,378.90625,2070.3125
1423,433.59375,1953.125
1489,433.59375,2101.5625
637,417.96875,2125.0
2034,394.53125,2207.03125
1457,410.15625,2144.53125
2214,359.375,2273.4375
842,441.40625,2109.375
723,464.84375,2082.03125
1250,433.59375,2078.125
1022,507.8125,2144.53125
2183,230.46875,1792.96875
2200,328.125,1863.28125
1614,421.875,2078.125
836,453.125,2117.1875
1350,445.3125,2039.0625
55,398.4375,2242.1875
2042,398.4375,2199.21875
137,425.78125,1957.03125
1586,378.90625,2097.65625
661,433.59375,2121.09375
1572,320.3125,2117.1875
2009,398.4375,2222.65625
2114,402.34375,2242.1875
1633,449.21875,2066.40625
725,464.84375,2082.03125
1409,472.65625,2042.96875
2284,414.0625,1914.0625
894,511.71875,2085.9375
2272,371.09375,1511.71875
274,437.5,2042.96875
2112,406.25,2246.09375
1006,492.1875,2101.5625
895,515.625,2085.9375
625,441.40625,2121.09375
1733,394.53125,2125.0
132,414.0625,1937.5
1204,417.96875,2144.53125
722,468.75,2082.03125
494,476.5625,2015.625
1132,484.375,2042.96875
1776,429.6875,2148.4375
907,468.75,2089.84375
1764,433.59375,2128.90625
1995,390.625,2226.5625
567,472.65625,2031.25
674,460.9375,2113.28125
2049,402.34375,2214.84375
923,472.65625,2089.84375
682,460.9375,2113.28125
2044,410.15625,2191.40625
1717,402.34375,2042.96875
1288,433.59375,2023.4375
985,464.84375,2101.5625
1359,449.21875,2058.59375
1211,417.96875,2132.8125
1406,429.6875,2066.40625
1756,414.0625,2136.71875
569,464.84375,2031.25
1458,410.15625,2152.34375
1947,367.1875,2195.3125
2207,339.84375,2269.53125
999,500.0,2109.375
247,429.6875,2035.15625
2225,375.0,2257.8125
632,429.6875,2132.8125
980,468.75,2093.75
1919,363.28125,2246.09375
931,472.65625,2097.65625
1452,402.34375,2140.625
2242,394.53125,2250.0
1103,472.65625,2066.40625
156,425.78125,2003.90625
1268,441.40625,2042.96875
610,480.46875,2019.53125
1462,441.40625,2160.15625
853,457.03125,2105.46875
1256,437.5,2066.40625
214,410.15625,2015.625
2057,386.71875,2210.9375
1133,500.0,2035.15625
1557,445.3125,2042.96875
1658,445.3125,2042.96875
1762,425.78125,2113.28125
1018,500.0,2082.03125
266,417.96875,2035.15625
1392,457.03125,2062.5
2003,402.34375,2222.65625
193,421.875,2019.53125
1718,414.0625,2035.15625
2066,261.71875,2257.8125
316,421.875,2003.90625
760,480.46875,2078.125
349,429.6875,2031.25
926,464.84375,2089.84375
1676,453.125,2031.25
1061,492.1875,2093.75
1231,441.40625,2089.84375
1613,406.25,2074.21875
514,371.09375,2066.40625
1727,363.28125,2121.09375
1826,433.59375,2128.90625
817,449.21875,2109.375
1736,378.90625,2132.8125
1316,363.28125,2058.59375
811,453.125,2105.46875
1876,273.4375,2242.1875
1193,421.875,2132.8125
1422,406.25,1925.78125
1584,367.1875,2101.5625
2155,394.53125,2230.46875
340,421.875,2019.53125
1170,414.0625,2140.625
2260,390.625,2265.625
2157,394.53125,2226.5625
906,503.90625,2093.75
1364,449.21875,2066.40625
688,484.375,2113.28125
73,398.4375,2242.1875
1309,324.21875,2050.78125
136,421.875,1941.40625
332,425.78125,2019.53125
2071,277.34375,2250.0
1189,421.875,2132.8125
1453,417.96875,2148.4375
2082,339.84375,2265.625
1465,425.78125,2148.4375
716,457.03125,2082.03125
523,402.34375,2046.875
146,425.78125,1976.5625
255,421.875,2039.0625
126,394.53125,1941.40625
323,429.6875,2003.90625
1326,375.0,2101.5625
2075,312.5,2246.09375
1917,359.375,2253.90625
1062,437.5,2078.125
2227,378.90625,2250.0
893,507.8125,2082.03125
58,394.53125,2238.28125
444,464.84375,2023.4375
445,429.6875,2023.4375
1382,464.84375,2046.875
2115,402.34375,2238.28125
1059,472.65625,2089.84375
300,382.8125,1992.1875
672,441.40625,2113.28125
1130,484.375,2046.875
813,468.75,2101.5625
1156,378.90625,2117.1875
1735,363.28125,2128.90625
882,488.28125,2085.9375
1649,406.25,2097.65625
2142,406.25,2238.28125
1495,453.125,2105.46875
456,468.75,2019.53125
1338,429.6875,2082.03125
548,445.3125,2050.78125
899,511.71875,2093.75
1346,445.3125,2046.875
1690,445.3125,2023.4375
312,410.15625,2003.90625
589,468.75,2035.15625
166,421.875,2027.34375
341,433.59375,2023.4375
287,449.21875,1984.375
1167,394.53125,2132.8125
2000,398.4375,2222.65625
2063,425.78125,2246.09375
709,464.84375,2085.9375
176,421.875,2027.34375
769,476.5625,2074.21875
1684,429.6875,2023.4375
1674,421.875,2035.15625
648,464.84375,2121.09375
1492,433.59375,2097.65625
1798,433.59375,2148.4375
1234,445.3125,2101.5625
403,367.1875,1972.65625
119,386.71875,1886.71875
1789,421.875,2144.53125
393,460.9375,1929.6875
1721,398.4375,2019.53125
1150,359.375,2078.125
436,417.96875,2019.53125
2100,390.625,2261.71875
1713,425.78125,2023.4375
25,386.71875,2292.96875
1459,425.78125,2160.15625
2123,402.34375,2250.0
851,460.9375,2101.5625
2008,402.34375,2218.75
1924,359.375,2230.46875
498,480.46875,1980.46875
1362,449.21875,2062.5
1963,863.28125,2105.46875
757,468.75,2074.21875
1596,398.4375,2093.75
1008,492.1875,2105.46875
177,417.96875,2023.4375
2181,250.0,1910.15625
976,457.03125,2093.75
2130,410.15625,2253.90625
594,468.75,2042.96875
28,386.71875,2281.25
1104,476.5625,2066.40625
917,464.84375,2082.03125
1279,421.875,2031.25
521,410.15625,2070.3125
2204,335.9375,2285.15625
75,394.53125,2234.375
409,402.34375,1992.1875
618,484.375,2031.25
1891,351.5625,2285.15625
1651,417.96875,2097.65625
209,398.4375,2031.25
100,386.71875,2246.09375
1099,488.28125,2070.3125
588,472.65625,2035.15625
1163,394.53125,2128.90625
2262,386.71875,2289.0625
1533,437.5,2105.46875
1929,375.0,2210.9375
150,429.6875,1988.28125
1665,433.59375,2078.125
77,394.53125,2238.28125
185,425.78125,2031.25
1668,429.6875,2070.3125
577,468.75,2023.4375
955,484.375,2093.75
1739,390.625,2144.53125
699,460.9375,2062.5
1998,398.4375,2234.375
1863,425.78125,2046.875
285,453.125,2015.625
1067,492.1875,2093.75
1537,437.5,2117.1875
2134,406.25,2250.0
205,375.0,2035.15625
621,429.6875,2093.75
1247,433.59375,2082.03125
2182,277.34375,2277.34375
2055,390.625,2199.21875
493,476.5625,2015.625
145,425.78125,1968.75
1541,441.40625,2121.09375
43,398.4375,2257.8125
101,386.71875,2234.375
2243,390.625,2246.09375
1709,433.59375,2000.0
2074,300.78125,671.875
880,468.75,2085.9375
2040,402.34375,2199.21875
1475,433.59375,2117.1875
117,394.53125,2207.03125
127,402.34375,1941.40625
1285,421.875,2011.71875
1030,464.84375,2085.9375
550,449.21875,2046.875
1149,339.84375,2132.8125
727,472.65625,2082.03125
1122,500.0,2066.40625
646,441.40625,2125.0
2036,386.71875,2199.21875
1407,433.59375,2062.5
2215,363.28125,2269.53125
1565,226.5625,2121.09375
385,433.59375,2027.34375
669,437.5,2113.28125
732,468.75,2085.9375
1066,484.375,2093.75
833,468.75,2117.1875
1361,449.21875,2050.78125
2257,394.53125,2246.09375
74,398.4375,2242.1875
948,476.5625,2089.84375
1530,441.40625,2085.9375
924,437.5,2074.21875
1903,355.46875,2289.0625
794,527.34375,2058.59375
640,433.59375,2128.90625
1687,445.3125,2019.53125
1821,437.5,2128.90625
33,390.625,2269.53125
363,417.96875,2050.78125
1297,414.0625,2046.875
825,472.65625,2117.1875
1767,425.78125,2132.8125
294,371.09375,2011.71875
2252,386.71875,2253.90625
1639,417.96875,2089.84375
1564,417.96875,2082.03125
2006,394.53125,2226.5625
2015,406.25,2218.75
1086,457.03125,2082.03125
1672,433.59375,2035.15625
824,421.875,2101.5625
518,402.34375,2062.5
461,449.21875,2011.71875
1063,472.65625,2089.84375
152,433.59375,1992.1875
1980,363.28125,2257.8125
1031,464.84375,2082.03125
858,484.375,2101.5625
1430,308.59375,2132.8125
1347,445.3125,2042.96875
1502,437.5,2082.03125
1619,417.96875,2054.6875
1970,316.40625,2281.25
1107,496.09375,2066.40625
609,472.65625,2023.4375
1740,398.4375,2140.625
1571,316.40625,2105.46875
2116,402.34375,2242.1875
1435,335.9375,2144.53125
40,398.4375,2265.625
713,472.65625,2089.84375
221,421.875,2015.625
2099,390.625,2261.71875
694,511.71875,2070.3125
560,453.125,2039.0625
159,421.875,2007.8125
819,437.5,2109.375
1967,324.21875,2265.625
2096,386.71875,2269.53125
1341,421.875,2078.125
1624,417.96875,2054.6875
1890,347.65625,2285.15625
1746,394.53125,2136.71875
575,468.75,2023.4375
570,464.84375,2027.34375
62,394.53125,2242.1875
469,460.9375,2023.4375
2288,363.28125,1964.84375
791,519.53125,2070.3125
755,464.84375,2074.21875
1432,312.5,2136.71875
2165,390.625,2242.1875
1271,437.5,2050.78125
795,500.0,2058.59375
826,425.78125,2105.46875
678,445.3125,2109.375
1292,441.40625,2000.0
1912,355.46875,2273.4375
1399,433.59375,2070.3125
1582,382.8125,2089.84375
434,441.40625,2019.53125
1663,421.875,2062.5
1068,468.75,2089.84375
1176,398.4375,2132.8125
1901,359.375,2277.34375
148,429.6875,1984.375
1973,339.84375,2265.625
1810,445.3125,2136.71875
1236,429.6875,2097.65625
887,476.5625,2078.125
1425,289.0625,2113.28125
715,464.84375,2085.9375
1313,351.5625,2058.59375
1053,437.5,2085.9375
1787,449.21875,2140.625
1050,437.5,2085.9375
734,472.65625,2082.03125
2117,398.4375,2246.09375
1267,441.40625,2046.875
433,425.78125,2019.53125
112,378.90625,2238.28125
331,453.125,2007.8125
364,414.0625,2050.78125
289,468.75,1949.21875
1574,316.40625,2109.375
1088,472.65625,2078.125
513,371.09375,2066.40625
486,511.71875,2023.4375
1708,421.875,2019.53125
370,417.96875,2054.6875
424,441.40625,2000.0
626,425.78125,2121.09375
1523,445.3125,2101.5625
997,500.0,2105.46875
564,464.84375,2039.0625
1590,390.625,2097.65625
2103,394.53125,2253.90625
1786,433.59375,2156.25
1024,562.5,2183.59375
76,398.4375,2242.1875
1418,433.59375,2015.625
1506,437.5,2089.84375
1116,488.28125,2062.5
1954,375.0,2277.34375
1600,398.4375,2082.03125
563,464.84375,2039.0625
1870,425.78125,2058.59375
301,386.71875,1984.375
2218,371.09375,2269.53125
1580,355.46875,2101.5625
1078,457.03125,2082.03125
1750,417.96875,2136.71875
103,390.625,2250.0
537,421.875,2054.6875
1918,355.46875,2253.90625
161,429.6875,2011.71875
1393,445.3125,2062.5
827,468.75,2117.1875
647,429.6875,2128.90625
797,507.8125,2054.6875
2186,273.4375,1617.1875
1386,457.03125,2058.59375
473,468.75,2019.53125
170,410.15625,2035.15625
53,398.4375,2242.1875
337,429.6875,2019.53125
1029,460.9375,2085.9375
269,425.78125,2039.0625
1747,394.53125,2132.8125
683,476.5625,2121.09375
1540,441.40625,2125.0
1972,347.65625,2265.625
2216,363.28125,2277.34375
189,417.96875,2023.4375
1398,437.5,2070.3125
1801,441.40625,2152.34375
45,390.625,2246.09375
1985,421.875,2238.28125
406,394.53125,1988.28125
430,425.78125,2015.625
1880,312.5,2289.0625
939,476.5625,2089.84375
857,480.46875,2101.5625
892,453.125,2066.40625
1151,351.5625,2109.375
1396,449.21875,2062.5
1101,476.5625,2070.3125
139,425.78125,1960.9375
970,472.65625,2085.9375
1185,421.875,2132.8125
691,492.1875,2089.84375
1082,484.375,2082.03125
1181,402.34375,2128.90625
17,371.09375,1941.40625
1807,437.5,2136.71875
89,394.53125,2246.09375
2277,371.09375,1921.875
679,441.40625,2109.375
2179,187.5,1363.28125
681,472.65625,2117.1875
1244,457.03125,2082.03125
1421,394.53125,1996.09375
1761,421.875,2109.375
1286,445.3125,2015.625
2193,296.875,1953.125
69,402.34375,2234.375
1140,285.15625,2132.8125
2129,402.34375,2246.09375
754,472.65625,2074.21875
1375,453.125,2078.125
812,453.125,2105.46875
1510,449.21875,2082.03125
388,445.3125,2019.53125
246,437.5,2039.0625
586,472.65625,2031.25
1911,351.5625,2281.25
346,421.875,2023.4375
1096,480.46875,2074.21875
306,398.4375,1992.1875
2275,375.0,1914.0625
951,468.75,2093.75
541,449.21875,2054.6875
1493,433.59375,2097.65625
259,429.6875,2039.0625
1157,378.90625,2117.1875
1337,437.5,2082.03125
568,464.84375,2031.25
448,464.84375,2023.4375
1796,429.6875,2140.625
1235,429.6875,2101.5625
268,421.875,2035.15625
1962,308.59375,2253.90625
1877,312.5,699.21875
1351,445.3125,2035.15625
1867,421.875,2054.6875
2169,425.78125,2289.0625
1049,437.5,2085.9375
1455,433.59375,2144.53125
1330,425.78125,2070.3125
940,476.5625,2089.84375
829,421.875,2109.375
138,425.78125,1957.03125
2068,3.90625,343.75
901,500.0,2097.65625
1094,468.75,2074.21875
1875,269.53125,789.0625
1469,429.6875,2136.71875
2032,406.25,2199.21875
664,421.875,2113.28125
322,414.0625,2000.0
542,460.9375,2054.6875
30,386.71875,2285.15625
859,468.75,2097.65625
2064,363.28125,2128.90625
1682,449.21875,2035.15625
452,441.40625,2019.53125
345,429.6875,2027.34375
455,457.03125,2015.625
733,464.84375,2085.9375
692,488.28125,2074.21875
129,406.25,1941.40625
359,417.96875,2042.96875
1519,449.21875,2113.28125
1072,496.09375,2089.84375
110,390.625,2242.1875
965,460.9375,2089.84375
1226,425.78125,2097.65625
